fight_id,P1_id,P2_id,P1_name,P2_name,date,location,rounds_planned,P1_W,P1_L,P1_D,P2_W,P2_L,P2_D,P1_6W,P1_6L,P1_6D,P2_6W,P2_6L,P2_6D,P1_bdate,P1_stance,P1_height,P1_reach,P1_country,P2_bdate,P2_stance,P2_height,P2_reach,P2_country,P1_outcome,rounds_happened,time,referee,judge1,judge2,judge3,judge1_score,judge2_score,judge3_score,comments,P2_outcome,outcome_type,rounds_planned.1,lon,lat
11038,5065,1362,Erik Morales,Kevin Kelley,9/2/00,"Don Haskins Convention Center, El Paso, Texas",12,51,4,2,51,4,2,4,2,0,4,2,0,9/1/76,orthodox,173,183,Mexico,6/29/67,southpaw,170,180,USA,W,7,2:30,Laurence Cole,Robert Gonzalez,Jerry Roth,Paolo Scarso,60-52,60-53,59-54,0,W,TKO,12,-106.4424559,31.7775757
11054,5065,828,Erik Morales,Lee Cargle,4/22/96,"Tijuana, Baja California",10,31,59,1,31,59,1,0,6,0,0,6,0,9/1/76,orthodox,173,183,Mexico,5/18/62,0,170,0,USA,W,2,0,0,0,0,0,0,0,0,0,W,TKO,10,-117.0382471,32.5149469
4887,1197,657,Ernesto Mota,Tom Johnson,4/27/88,"Premier Center, Sterling Heights, Michigan",0,10,0,0,10,0,0,6,0,0,6,0,0,,0,0,0,0,7/15/64,orthodox,166,177,USA,L,2,0,0,0,0,0,0,0,0,0,L,KO,0,-83.0302033,42.5803122
4889,1197,3053,Ernesto Mota,Randy Archuleta,5/20/87,"Coliseum, Oakland, California",0,5,5,0,5,5,0,3,3,0,3,3,0,,0,0,0,0,5/7/66,0,0,0,USA,L,4,0,0,0,0,0,0,0,0,0,L,KO,0,-122.1930517,37.7567466
4885,1197,1347,Ernesto Mota,Paris Alexander,11/28/90,"Oakland, California",0,11,3,1,11,3,1,3,2,1,3,2,1,,0,0,0,0,8/15/64,0,0,0,USA,L,4,0,0,0,0,0,0,0,0,0,L,KO,0,-122.2711137,37.8043637
8089,7346,2502,Eugene Lopez,Chris Linson,12/14/01,"Sky City Casino, Acoma, New Mexico",6,20,4,1,20,4,1,5,1,0,5,1,0,11/8/63,orthodox,0,0,USA,3/6/77,orthodox,165,0,USA,L,6,0,0,0,0,0,0,0,0,0,L,PTS,6,-105.8700901,34.5199402
8109,7346,2115,Eugene Lopez,Paquito Openo,5/31/96,"Honolulu, Hawaii",6,19,10,5,19,10,5,2,2,2,2,2,2,11/8/63,orthodox,0,0,USA,2/15/66,orthodox,165,0,Philippines,L,6,0,0,0,0,0,0,0,0,0,L,UD,6,-157.8583333,21.3069444
6687,7435,657,Felipe Garcia,Tom Johnson,6/16/00,"The Palace, Auburn Hills, Michigan",0,48,7,2,48,7,2,3,3,0,3,3,0,12/12/57,orthodox,157,170,Mexico,7/15/64,orthodox,166,177,USA,L,4,0,0,0,0,0,0,0,0,0,L,TKO,0,-83.2457164,42.697084
6708,7435,828,Felipe Garcia,Lee Cargle,8/26/92,"Pueblo, Colorado",6,29,31,1,29,31,1,2,4,0,2,4,0,12/12/57,orthodox,157,170,Mexico,5/18/62,0,170,0,USA,W,6,0,0,0,0,0,0,0,0,0,W,PTS,6,-104.6091409,38.2544472
6695,7435,1646,Felipe Garcia,Jorge Fuentes Martinez,9/5/96,"Blake St. Baseball Club, Denver, Colorado",0,14,11,1,14,11,1,0,5,1,0,5,1,12/12/57,orthodox,157,170,Mexico,2/24/68,0,0,0,Mexico,W,4,0,0,0,0,0,0,0,0,0,W,TKO,0,-104.990251,39.7392358
6714,7435,988,Felipe Garcia,Troy Dorsey,8/8/87,"El Paso, Texas",12,2,1,1,2,1,1,2,1,1,2,1,1,12/12/57,orthodox,157,170,Mexico,11/19/62,0,0,0,USA,L,12,0,0,0,0,0,0,0,0,0,L,UD,12,-106.4424559,31.7775757
6691,7435,352,Felipe Garcia,Floyd Mayweather Jr,10/14/97,"Bank of America Centre, Boise, Idaho",8,10,0,0,10,0,0,6,0,0,6,0,0,12/12/57,orthodox,157,170,Mexico,2/24/77,orthodox,173,183,USA,L,6,2:56,Jerry Armstrong,0,0,0,0,0,0,0,L,KO,8,-116.2121196,43.5914109
17897,15489,1382,Felix Flores,Sharmba Mitchell,9/16/00,"MGM Grand, Las Vegas, Nevada",12,46,2,0,46,2,0,6,0,0,6,0,0,1/29/76,orthodox,170,178,Puerto Rico,8/27/70,southpaw,170,183,USA,L,12,0,Tony Weeks,Patricia Morse Jarman,Paul Smith,Gonzalo Rivera,111-116,111-116,113-116,"(supervisor:,Jose Emilio Graglia,),Mitchell was knocked down in the 4th round.",L,UD,12,-115.1723452,36.1035315
9631,31252,1308,Felix Sturm,Javier Castillejo,7/15/06,"Color Line Arena, Altona, Hamburg",12,60,6,0,60,6,0,5,1,0,5,1,0,1/31/79,orthodox,181,185,Germany,3/22/68,orthodox,178,183,Spain,L,10,2:47,Mark Nelson,Raul Caiz Jr,Henk Meijers,Cesar Ramos,0,0,0,"(supervisor:,Sebastian Contursi,)",L,TKO,12,9.8745558,53.57916
9629,31252,1308,Felix Sturm,Javier Castillejo,4/28/07,"Koenig Pilsener Arena, Oberhausen, Nordrhein-Westfalen",12,61,6,0,61,6,0,4,1,0,4,1,0,1/31/79,orthodox,181,185,Germany,3/22/68,orthodox,178,183,Spain,W,12,0,Raul Caiz Jr,John Coyle,Erkki Meronen,Cesar Ramos,116-112,115-114,116-112,"(supervisor:,Michael Welsh,)",W,UD,12,6.8637765,51.4963341
9204,3254,489,Felix Trinidad,Freddie Pendleton,5/18/96,"Mirage Hotel & Casino, Las Vegas, Nevada",12,40,20,4,40,20,4,5,1,0,5,1,0,1/10/73,orthodox,180,184,Puerto Rico,1/5/63,orthodox,173,183,USA,W,5,1:30,Richard Steele,Jerry Roth,Glen Hamada,Mike Glienna,40-36,39-37,39-37,0,W,KO,12,104.0439239,30.679704
9199,3254,555,Felix Trinidad,Pernell Whitaker,2/20/99,"Madison Square Garden, New York, New York",12,40,2,1,40,2,1,4,1,0,4,1,0,1/10/73,orthodox,180,184,Puerto Rico,1/2/64,southpaw,168,175,USA,W,12,0,Benjy Esteves Jr.,Melvina Lathan,Beeba Exton,Samuel Conde Lopez,118-109,118-109,117-111,0,W,UD,12,-73.9557979,40.7849904
9192,3254,1414,Felix Trinidad,Bernard Hopkins,9/29/01,"Madison Square Garden, New York, New York",12,39,2,1,39,2,1,5,0,0,5,0,0,1/10/73,orthodox,180,184,Puerto Rico,1/15/65,orthodox,185,191,USA,L,12,1:18,Steve Smoger,Don Ackerman,Stanley Christodoulou,Anek Hongtongkam,100-109,102-107,102-107,"(supervisor:,Gonzalo Lopez Silvero,)",L,TKO,12,-73.9557979,40.7849904
9208,3254,2148,Felix Trinidad,Oba Carr,12/10/94,"Estadio de Beisbol, Monterrey, Nuevo Leon",12,32,0,0,32,0,0,6,0,0,6,0,0,1/10/73,orthodox,180,184,Puerto Rico,5/11/72,orthodox,176,183,USA,W,8,2:41,Robert Gonzalez,Hector Hernandez Vilchis,Roberto Ramirez Sr.,Frank Garza,68-65,68-64,66-66,"Trindad down in the 2nd, Carr down twice in the 8th.",W,TKO,12,-100.3154111,25.7181121
9210,3254,607,Felix Trinidad,Hector Camacho,1/29/94,"MGM Grand, Las Vegas, Nevada",12,43,2,0,43,2,0,5,1,0,5,1,0,1/10/73,orthodox,180,184,Puerto Rico,5/24/62,southpaw,169,175,Puerto Rico,W,12,0,Joe Cortez,Dalby Shirley,Mike Glienna,Glen Hamada,119-106,117-109,116-110,0,W,UD,12,-115.1723452,36.1035315
14877,2074,468,Fernando Segura,Jorge Paez,11/11/89,"Mexico City, Distrito Federal",4,31,2,2,31,2,2,5,0,1,5,0,1,,0,0,0,Mexico,10/27/65,orthodox,165,173,Mexico,L,4,0,0,0,0,0,0,0,0,0,L,PTS,4,-99.133208,19.4326077
14888,2074,634,Fernando Segura,Bruno Rabanales,11/3/84,"Mexico City, Distrito Federal",10,11,1,1,11,1,1,5,1,0,5,1,0,,0,0,0,Mexico,11/9/58,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-99.133208,19.4326077
14890,2074,1166,Fernando Segura,Carlos Linares,6/27/84,"Mexico City, Distrito Federal",0,14,7,0,14,7,0,2,4,0,2,4,0,,0,0,0,Mexico,,0,0,0,Mexico,L,7,0,0,0,0,0,0,0,0,0,L,TKO,0,-99.133208,19.4326077
14889,2074,2493,Fernando Segura,Jorge Ramirez,8/21/84,"Agua Prieta, Sonora",0,18,2,0,18,2,0,5,1,0,5,1,0,,0,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,L,3,0,0,0,0,0,0,0,0,0,L,KO,0,-109.5489617,31.3277755
9400,7205,1308,Fernando Vargas,Javier Castillejo,8/20/05,"Allstate Arena, Rosemont, Illinois",10,58,5,0,58,5,0,6,0,0,6,0,0,12/7/77,orthodox,178,178,USA,3/22/68,orthodox,178,183,Spain,W,10,0,Genaro Rodriguez,Steve Corbo,Mauro Di Fiore,Ted Gimza,97-92,98-92,97-92,0,W,UD,10,-87.8721602,41.9867507
2453,4726,3282,Fidel Avendano,David Kamau,6/14/93,"Great Western Forum, Inglewood, California",12,18,0,0,18,0,0,6,0,0,6,0,0,4/23/71,orthodox,178,180,Mexico,8/4/65,orthodox,180,175,Kenya,L,2,0,0,0,0,0,0,0,0,0,L,KO,12,-118.3531311,33.9616801
25273,130433,3025,Fidel Briseno,Edward Rodriquez,1/28/86,"Country Club, Reseda, California",6,10,1,0,10,1,0,5,1,0,5,1,0,,0,0,0,USA,2/21/66,southpaw,177,0,USA,L,6,0,John Thomas,0,0,0,0,0,0,0,L,UD,6,-118.5360517,34.2011141
9797,352,511,Floyd Mayweather Jr,Genaro Hernandez,10/3/98,"Las Vegas Hilton, Las Vegas, Nevada",12,38,1,1,38,1,1,6,0,0,6,0,0,2/24/77,orthodox,173,183,USA,5/10/66,orthodox,180,183,USA,W,8,3:00,Jay Nady,Bob Logist,Chuck Giampa,Terry Smith,80-72,79-73,79-73,0,W,RTD,12,-115.152222,36.1369156
9792,352,1208,Floyd Mayweather Jr,Gregorio Vargas,3/18/00,"MGM Grand, Las Vegas, Nevada",12,40,6,1,40,6,1,6,0,0,6,0,0,2/24/77,orthodox,173,183,USA,10/27/70,orthodox,167,171,Mexico,W,12,0,Richard Steele,Chuck Giampa,Daniel Van de Wiele,John Keane,118-109,119-108,119-108,0,W,UD,12,-115.1723452,36.1035315
9780,352,1382,Floyd Mayweather Jr,Sharmba Mitchell,11/19/05,"Rose Garden, Portland, Oregon",12,56,4,0,56,4,0,5,1,0,5,1,0,2/24/77,orthodox,173,183,USA,8/27/70,southpaw,170,183,USA,W,6,2:06,Richard Steele,Greg Baker,Duane Ford,Jim Howard,0,0,0,Mitchell down once in Rounds 3 and 6.,W,TKO,12,-122.6659933,45.4498822
5285,2124,453,Francisco Ortiz,Tracy Harris Patterson,5/31/91,"Kerhonkson, New York",0,40,2,0,40,2,0,6,0,0,6,0,0,,0,0,0,Mexico,12/26/64,orthodox,166,171,USA,L,5,0,0,0,0,0,0,0,0,0,L,KO,0,-74.2982059,41.7748155
5280,2124,1547,Francisco Ortiz,Rafael Ruelas,5/26/92,"Country Club, Reseda, California",10,30,1,0,30,1,0,5,1,0,5,1,0,,0,0,0,Mexico,4/26/71,orthodox,180,180,USA,L,2,1:07,Marty Denkin,0,0,0,0,0,0,0,L,TKO,10,-118.5360517,34.2011141
4453,1852,1371,Francisco Pascasio,Gabriel Ruelas,6/27/89,"Country Club, Reseda, California",6,12,0,0,12,0,0,6,0,0,6,0,0,,0,0,0,USA,7/23/70,orthodox,170,175,Mexico,L,5,2:22,Lou Filippo,0,0,0,0,0,0,0,L,TKO,6,-118.5360517,34.2011141
3411,3617,503,Francisco Valdez,Manuel Medina,5/11/93,"Tijuana, Baja California",0,46,4,0,46,4,0,5,1,0,5,1,0,,orthodox,170,168,Mexico,3/30/71,orthodox,173,178,Mexico,L,8,0,0,0,0,0,0,0,0,0,L,TKO,0,-117.0382471,32.5149469
3413,3617,520,Francisco Valdez,Miguel Molina,6/1/92,"Tijuana, Baja California",0,10,5,0,10,5,0,5,1,0,5,1,0,,orthodox,170,168,Mexico,9/29/65,0,0,0,Mexico,W,4,0,0,0,0,0,0,0,0,0,W,TKO,0,-117.0382471,32.5149469
3424,3617,3422,Francisco Valdez,Abe Gomez,4/3/89,"Tijuana, Baja California",0,12,2,1,12,2,1,3,2,1,3,2,1,,orthodox,170,168,Mexico,,0,0,0,USA,L,1,0,0,0,0,0,0,0,0,0,L,KO,0,-117.0382471,32.5149469
3414,3617,3387,Francisco Valdez,Vicente Gonzalez,12/18/91,"Bakersfield, California",10,13,13,2,13,13,2,0,6,0,0,6,0,,orthodox,170,168,Mexico,4/5/67,orthodox,165,163,USA,W,9,0,0,0,0,0,0,0,0,0,W,TD,10,-119.0187125,35.3732921
3415,3617,483,Francisco Valdez,Hector Lizarraga,11/15/91,"Arco Arena, Sacramento, California",10,18,7,4,18,7,4,5,0,1,5,0,1,,orthodox,170,168,Mexico,9/1/66,orthodox,0,0,Mexico,W,8,0,0,0,0,0,0,0,0,0,W,TKO,10,-121.5180614,38.649062
3410,3617,483,Francisco Valdez,Hector Lizarraga,6/25/93,"Civic Auditorium, San Jose, California",10,23,8,5,23,8,5,5,0,1,5,0,1,,orthodox,170,168,Mexico,9/1/66,orthodox,0,0,Mexico,L,9,0,0,0,0,0,0,0,0,0,L,KO,10,-121.8863286,37.3382082
2798,5896,814,Frank Avelar,Aaron Lopez,3/28/92,"Aladdin Theater, Las Vegas, Nevada",12,24,8,2,24,8,2,3,3,0,3,3,0,5/12/69,orthodox,0,0,El Salvador,6/28/62,orthodox,0,0,USA,W,2,0:27,0,0,0,0,0,0,0,0,W,TKO,12,-115.1398296,36.1699412
2801,5896,2115,Frank Avelar,Paquito Openo,8/8/91,"Union Plaza Casino, Las Vegas, Nevada",8,16,6,3,16,6,3,3,3,0,3,3,0,5/12/69,orthodox,0,0,El Salvador,2/15/66,orthodox,165,0,Philippines,W,3,2:30,0,0,0,0,0,0,0,0,W,KO,8,-115.142743,36.1727235
2797,5896,2875,Frank Avelar,Adriano Arreola,6/26/92,"Union Plaza Casino, Las Vegas, Nevada",12,34,18,0,34,18,0,1,5,0,1,5,0,5/12/69,orthodox,0,0,El Salvador,2/14/62,0,0,0,USA,W,6,0:27,0,0,0,0,0,0,0,0,W,KO,12,-115.142743,36.1727235
2997,766,483,Frank Fazio,Hector Lizarraga,5/5/87,"Sports Arena, Los Angeles, California",8,5,6,2,5,6,2,3,2,1,3,2,1,11/16/63,0,0,0,USA,9/1/66,orthodox,0,0,Mexico,D,8,0,Vince Delgado,0,0,0,0,0,0,0,D,PTS,8,-118.2846021,34.0127453
2999,766,1830,Frank Fazio,Jorge Cazares,11/21/86,"Country Club, Reseda, California",6,9,1,1,9,1,1,4,1,1,4,1,1,11/16/63,0,0,0,USA,11/8/65,0,0,0,USA,W,3,2:52,0,0,0,0,0,0,0,0,W,TKO,6,-118.5360517,34.2011141
2998,766,483,Frank Fazio,Hector Lizarraga,2/20/87,"Civic Auditorium, San Jose, California",6,5,4,2,5,4,2,3,2,1,3,2,1,11/16/63,0,0,0,USA,9/1/66,orthodox,0,0,Mexico,W,6,0,0,0,0,0,0,0,0,0,W,PTS,6,-121.8863286,37.3382082
17622,7572,1773,Frank Olsen,Ed Pollard,10/4/96,"Sundbyoster Hallen, Copenhagen",6,23,23,0,23,23,0,3,3,0,3,3,0,12/25/72,0,173,168,Denmark,9/26/62,southpaw,0,0,Barbados,W,6,0,0,0,0,0,0,0,0,0,W,PTS,6,12.5815013,55.6378199
17610,7572,2092,Frank Olsen,Jaime Balboa,4/3/98,"Holbaek stadionhal, Holbaek",8,64,24,1,64,24,1,2,4,0,2,4,0,12/25/72,0,173,168,Denmark,1/4/62,orthodox,0,0,Mexico,W,2,0,Svend-Erik Knudsen,Torben Seemann Hansen,Jess Andreasen,Knud Jensen,9-Oct,9-Oct,9-Oct,0,W,KO,8,11.717578,55.7146554
17625,7572,77,Frank Olsen,Manuel Hernandez,4/26/96,"Aalborg Hallen, Aalborg",6,20,19,2,20,19,2,2,4,0,2,4,0,12/25/72,0,173,168,Denmark,12/25/73,orthodox,179,175,Mexico,W,4,0,0,0,0,0,0,0,0,0,W,TKO,6,9.921747,57.0488195
5678,36914,1347,Frank Pena,Paris Alexander,7/11/91,"Gardnerville, Nevada",6,13,4,1,13,4,1,2,3,1,2,3,1,8/22/71,orthodox,173,0,USA,8/15/64,0,0,0,USA,D,6,0,0,0,0,0,0,0,0,0,D,PTS,6,-119.7496216,38.9412959
17133,32944,1771,Fred Adams,Steve Cruz,8/12/88,"Pasadena, Texas",12,29,3,0,29,3,0,4,2,0,4,2,0,11/25/69,orthodox,0,0,USA,11/2/63,0,168,0,USA,L,4,0,0,0,0,0,0,0,0,0,L,KO,12,-95.2091006,29.6910625
12530,1666,2875,Fred Hernandez,Adriano Arreola,10/26/90,"Lujan Building, Albuquerque, New Mexico",0,33,16,0,33,16,0,0,6,0,0,6,0,8/13/68,orthodox,0,0,Mexico,2/14/62,0,0,0,USA,L,4,1:39,0,0,0,0,0,0,0,0,L,TKO,0,-106.6055534,35.0853336
12541,1666,1898,Fred Hernandez,Freddie Santos,1/13/89,"Mexicali, Baja California",10,1,3,0,1,3,0,1,3,0,1,3,0,8/13/68,orthodox,0,0,Mexico,,0,0,0,Mexico,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-115.4522623,32.6245389
12535,1666,1371,Fred Hernandez,Gabriel Ruelas,9/26/89,"Country Club, Reseda, California",8,15,0,0,15,0,0,6,0,0,6,0,0,8/13/68,orthodox,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,8,0,0,0,0,0,0,0,0,0,L,PTS,8,-118.5360517,34.2011141
5966,5950,578,Freddie Liberatore,Calvin Grove,9/30/94,"Fernwood Resort, Bushkill, Pennsylvania",10,47,5,0,47,5,0,5,1,0,5,1,0,3/11/67,0,0,0,USA,8/5/62,orthodox,170,0,USA,W,10,0,John Carroll,Bill Blasser,Richard Strange,Jack Castellani,95-93,94-93,92-94,0,W,SD,10,-75.0018401,41.093429
5965,5950,1371,Freddie Liberatore,Gabriel Ruelas,1/28/95,"MGM Grand, Las Vegas, Nevada",12,39,2,0,39,2,0,6,0,0,6,0,0,3/11/67,0,0,0,USA,7/23/70,orthodox,170,175,Mexico,L,2,3:00,Mitch Halpern,Angel Luis Guzman,Chuck Williams,Dalby Shirley,17-20,16-20,17-20,Bout is stopped between 2nd and 3rd rounds,L,RTD,12,-115.1723452,36.1035315
15208,489,3254,Freddie Pendleton,Felix Trinidad,5/18/96,"Mirage Hotel & Casino, Las Vegas, Nevada",12,28,0,0,28,0,0,6,0,0,6,0,0,1/5/63,orthodox,173,183,USA,1/10/73,orthodox,180,184,Puerto Rico,L,5,1:30,Richard Steele,Jerry Roth,Glen Hamada,Mike Glienna,36-40,37-39,37-39,0,L,KO,12,104.0439239,30.679704
15229,489,555,Freddie Pendleton,Pernell Whitaker,2/3/90,"Convention Hall, Atlantic City, New Jersey",12,20,1,0,20,1,0,5,1,0,5,1,0,1/5/63,orthodox,173,183,USA,1/2/64,southpaw,168,175,USA,L,12,0,Randy Neumann,Jim Traylor,Stuart Winston,Phil Newman,112-116,112-116,113-117,0,L,UD,12,-74.4389667,39.3547862
15216,489,1773,Freddie Pendleton,Ed Pollard,12/4/93,"Jai Alai Fronton, Miami, Florida",8,21,21,0,21,21,0,1,5,0,1,5,0,1/5/63,orthodox,173,183,USA,9/26/62,southpaw,0,0,Barbados,L,4,0,Eddie Eckert,0,0,0,0,0,0,0,L,DQ,8,-80.1917902,25.7616798
15267,489,1168,Freddie Pendleton,Jerome Coffee,3/10/82,"Nashville, Tennessee",8,9,0,0,9,0,0,6,0,0,6,0,0,1/5/63,orthodox,173,183,USA,3/16/58,orthodox,169,168,USA,L,8,0,0,0,0,0,0,0,0,0,L,PTS,8,-86.7816016,36.1626638
15210,489,509,Freddie Pendleton,Tony Lopez,8/12/95,"MGM Grand, Las Vegas, Nevada",12,45,5,1,45,5,1,4,2,0,4,2,0,1/5/63,orthodox,173,183,USA,2/24/63,orthodox,168,183,USA,W,8,0:43,Mitch Halpern,Carol Castellano,Dalby Shirley,Al Siciliano,0,0,0,"Lopez down four times, Pendleton down once.",W,TKO,12,-115.1723452,36.1035315
15217,489,468,Freddie Pendleton,Jorge Paez,7/17/93,"Caesars Palace, Las Vegas, Nevada",12,46,5,4,46,5,4,5,1,0,5,1,0,1/5/63,orthodox,173,183,USA,10/27/65,orthodox,165,173,Mexico,W,12,0,Joe Cortez,Bill Graham,Juan Jose Ramirez,Stuart Winston,116-111,116-111,116-110,Paez was knocked down in the 4th round.,W,UD,12,-115.1737189,36.1173213
15215,489,1547,Freddie Pendleton,Rafael Ruelas,2/19/94,"Great Western Forum, Inglewood, California",12,39,1,0,39,1,0,6,0,0,6,0,0,1/5/63,orthodox,173,183,USA,4/26/71,orthodox,180,180,USA,L,12,0,Robert Byrd,Pat Russell,Eugene Grant,Ric Bays,112-114,111-116,110-115,Ruelas down twice in 1st round,L,UD,12,-118.3531311,33.9616801
12547,1898,541,Freddie Santos,Louie Espinoza,4/30/92,"Tingley Coliseum, Albuquerque, New Mexico",8,43,5,2,43,5,2,4,1,1,4,1,1,,0,0,0,Mexico,5/12/62,orthodox,173,0,USA,L,2,2:57,Merv Nephew,0,0,0,0,0,0,0,L,KO,8,-106.5725867,35.0824268
12554,1898,1666,Freddie Santos,Fred Hernandez,1/13/89,"Mexicali, Baja California",10,4,1,0,4,1,0,4,1,0,4,1,0,,0,0,0,Mexico,8/13/68,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-115.4522623,32.6245389
12551,1898,1371,Freddie Santos,Gabriel Ruelas,10/24/89,"Country Club, Reseda, California",6,16,0,0,16,0,0,6,0,0,6,0,0,,0,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,6,0,0,0,0,0,0,0,0,0,L,UD,6,-118.5360517,34.2011141
12550,1898,1168,Freddie Santos,Jerome Coffee,1/26/90,"Civic Auditorium, San Francisco, California",0,29,4,1,29,4,1,2,3,1,2,3,1,,0,0,0,Mexico,3/16/58,orthodox,169,168,USA,L,9,0,0,0,0,0,0,0,0,0,L,TKO,0,-122.42153,37.7719543
3626,3643,483,Gabriel Castro,Hector Lizarraga,5/18/96,"Mirage Hotel & Casino, Las Vegas, Nevada",10,31,8,5,31,8,5,6,0,0,6,0,0,3/24/69,southpaw,168,175,Mexico,9/1/66,orthodox,0,0,Mexico,L,5,2:06,0,0,0,0,0,0,0,0,L,TKO,10,104.0439239,30.679704
3632,3643,1188,Gabriel Castro,Jeff Mayweather,7/8/94,"Silver Nugget, North Las Vegas, Nevada",12,25,5,2,25,5,2,2,3,1,2,3,1,3/24/69,southpaw,168,175,Mexico,7/4/64,orthodox,0,0,USA,L,8,3:00,Jay Nady,0,0,0,0,0,0,"The Las Vegas Review-Journal reported, Castro with a record of 21-9 entering the bout.",L,KO,12,-115.124781,36.198716
3649,3643,1618,Gabriel Castro,Kennedy McKinney,11/8/90,"Bally's Las Vegas, Las Vegas, Nevada",4,11,0,1,11,0,1,6,0,0,6,0,0,3/24/69,southpaw,168,175,Mexico,1/10/66,orthodox,170,173,USA,L,4,1:12,0,0,0,0,0,0,0,0,L,TKO,4,-115.1684201,36.1140322
3639,3643,3280,Gabriel Castro,Ben Lopez,4/24/93,"Arena, San Bernardino, California",10,20,10,1,20,10,1,4,1,1,4,1,1,3/24/69,southpaw,168,175,Mexico,11/11/61,orthodox,178,0,USA,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-117.636249,34.4531496
3644,3643,1371,Gabriel Castro,Gabriel Ruelas,9/29/92,"Country Club, Reseda, California",10,32,1,0,32,1,0,6,0,0,6,0,0,3/24/69,southpaw,168,175,Mexico,7/23/70,orthodox,170,175,Mexico,L,10,0,Lou Moret,0,0,0,0,0,0,0,L,UD,10,-118.5360517,34.2011141
4166,57607,3025,Gabriel Gutierrez,Edward Rodriquez,6/18/85,"Memorial Auditorium, Sacramento, California",6,6,1,0,6,1,0,5,1,0,5,1,0,12/13/63,0,0,0,USA,2/21/66,southpaw,177,0,USA,L,6,0,0,0,0,0,0,0,0,0,L,PTS,6,-121.4943996,38.5815719
3271,4522,483,Gabriel Romero,Hector Lizarraga,5/22/92,"Monterey, California",0,19,8,4,19,8,4,4,1,1,4,1,1,,0,0,0,Mexico,9/1/66,orthodox,0,0,Mexico,L,1,0,0,0,0,0,0,0,0,0,L,KO,0,-121.8946761,36.6002378
11578,1371,1000,Gabriel Ruelas,Jeff Franklin,4/14/90,"Mirage Hotel & Casino, Las Vegas, Nevada",10,21,4,3,21,4,3,3,2,1,3,2,1,7/23/70,orthodox,170,175,Mexico,9/30/62,orthodox,170,0,USA,L,7,1:05,0,0,0,0,0,0,0,Ruelas is forced to quit with a horribly injured elbow,L,TKO,10,104.0439239,30.679704
11586,1371,1883,Gabriel Ruelas,Randy Reedy,7/14/89,"Riviera Club, Chicago, Illinois",6,4,28,1,4,28,1,0,6,0,0,6,0,7/23/70,orthodox,170,175,Mexico,9/29/60,0,0,0,USA,W,6,0,Timothy Adams,0,0,0,0,0,0,0,W,UD,6,-87.6297982,41.8781136
11546,1371,828,Gabriel Ruelas,Lee Cargle,5/22/02,"Ameristar Casino, Kansas City, Missouri",6,35,90,1,35,90,1,0,5,0,0,5,0,7/23/70,orthodox,170,175,Mexico,5/18/62,0,170,0,USA,W,6,0,Kevin Champion,Jerry Griffin,Fred Fensom,Brett Miller,0,0,0,0,W,UD,6,-94.5785667,39.0997265
11588,1371,1835,Gabriel Ruelas,Antonio Marin,6/16/89,"Houston, Texas",0,1,2,0,1,2,0,1,2,0,1,2,0,7/23/70,orthodox,170,175,Mexico,,0,0,0,0,W,1,0,0,0,0,0,0,0,0,0,W,KO,0,-95.3698028,29.7604267
11551,1371,988,Gabriel Ruelas,Troy Dorsey,7/11/98,"Alamodome, San Antonio, Texas",12,16,10,4,16,10,4,3,3,0,3,3,0,7/23/70,orthodox,170,175,Mexico,11/19/62,0,0,0,USA,W,6,1:25,Rafael Ramos,George Garland,Roy Ovalle,Glen Rick Crocker,0,0,0,0,W,TKO,12,-98.4788143,29.4169834
11565,1371,440,Gabriel Ruelas,Azumah Nelson,2/20/93,"Estadio Azteca, Mexico City, Distrito Federal",12,36,2,1,36,2,1,4,1,1,4,1,1,7/23/70,orthodox,170,175,Mexico,7/19/58,orthodox,165,173,Ghana,L,12,0,Jose Guadalupe Garcia,Tom Kaczmarek,Jose Medina Solares,Dae-Eun Chung,114-115,115-115,113-115,0,L,MD,12,-99.1505277,19.3028607
11597,1371,1420,Gabriel Ruelas,Jaime Morales,10/14/88,"Caesars Palace, Sports Pavilion, Las Vegas, Nevada",0,2,1,0,2,1,0,2,1,0,2,1,0,7/23/70,orthodox,170,175,Mexico,1/6/70,0,0,0,Mexico,W,1,0,0,0,0,0,0,0,0,0,W,KO,0,-115.1398296,36.1699412
11599,1371,1372,Gabriel Ruelas,Raul Martinez,9/16/88,"Caesars Palace, Las Vegas, Nevada",4,1,0,0,1,0,0,1,0,0,1,0,0,7/23/70,orthodox,170,175,Mexico,,0,0,0,0,W,1,0:24,0,0,0,0,0,0,0,"Ruelas debut.  Per Commission report, Martinez suspended for 45 days.  Report notes ""referee stopped bout"".",W,KO,4,-115.1737189,36.1173213
